ano,fase,pedra,ian,faixa_ian,ida,ieg,iaa,ips,ipp,defasagem,risco_defasagem,origem_aba,ra,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,matem,portug,ingles,indicado,atingiu_pv,ipv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv,inde_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,mat,por,ing,destaque_ipv_1,inde_2024,avaliador5,avaliador6,escola,ativo_inativo,ativo_inativo_1
2022,3,,10.0,Adequada,6.1,9.2,7.5,7.5,,0,0,PEDE2022,RA-179,A,Aluno-179,2010.0,12.0,Menino,2022,Escola Pública,,,Ametista,7.993,145.0,22.0,5.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Sem limitações,3.7,6.7,8.0,Sim,Não,8.042,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,8.1,8.3,9.2,6.3,,0,0,PEDE2022,RA-180,A,Aluno-180,2010.0,12.0,Menino,2018,Rede Decisão,Topázio,Topázio,Topázio,8.442,42.0,11.0,3.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Requer avaliação,7.7,8.3,8.3,Não,Sim,8.625,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.8,9.5,9.2,8.8,,0,0,PEDE2022,RA-181,A,Aluno-181,2009.0,13.0,Menina,2019,Rede Decisão,Topázio,Ametista,Topázio,8.623,25.0,6.0,2.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,6.8,7.3,6.2,Não,Sim,8.458,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,2.5,Severa,4.1,8.0,7.5,7.5,,-3,1,PEDE2022,RA-182,A,Aluno-182,2006.0,16.0,Menina,2021,Escola Pública,,Quartzo,Ágata,6.328,677.0,93.0,15.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,1.3,5.7,5.4,Não,Não,6.958,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,3.8,8.8,8.3,7.5,,0,0,PEDE2022,RA-183,A,Aluno-183,2009.0,13.0,Menina,2022,Escola Pública,,,Ametista,7.3,394.0,46.0,11.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Não atendido,0.0,7.5,,Não,Não,7.25,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,2.5,Severa,7.2,7.7,8.8,7.5,,-3,1,PEDE2022,RA-184,A,Aluno-184,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Ametista,Ametista,7.28,403.0,47.0,12.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase + Bolsa,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,5.0,7.3,9.3,Sim,Não,8.0,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,4.5,7.7,7.9,7.5,,-2,1,PEDE2022,RA-185,A,Aluno-185,2007.0,15.0,Menino,2021,Escola Pública,,Quartzo,Ágata,6.615,621.0,81.0,14.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,3.3,5.7,4.5,Não,Não,6.875,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.6,8.5,8.3,7.5,,0,0,PEDE2022,RA-186,A,Aluno-186,2009.0,13.0,Menina,2019,Escola Pública,Ametista,Ametista,Ametista,7.832,192.0,29.0,7.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,6.0,5.7,8.0,Sim,Não,7.5,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,5.8,8.9,8.8,7.5,,0,0,PEDE2022,RA-187,A,Aluno-187,2010.0,12.0,Menina,2019,Rede Decisão,Ametista,Topázio,Ametista,7.928,161.0,25.0,6.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,5.3,7.2,4.8,Não,Não,7.917,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,2.7,6.1,0.0,7.5,,-1,1,PEDE2022,RA-188,A,Aluno-188,2008.0,14.0,Menino,2021,Escola Pública,,Ametista,Quartzo,5.307,803.0,122.0,16.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase + Bolsa,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Não atendido,3.0,3.2,2.0,Sim,Não,7.583,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,7.2,9.7,10.0,5.0,,-1,1,PEDE2022,RA-189,A,Aluno-189,2008.0,14.0,Menino,2018,Rede Decisão,Ametista,Ametista,Ametista,7.629,261.0,33.0,8.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase + Bolsa,Requer avaliação,6.3,7.2,8.0,Não,Não,7.333,Fase 4 (9º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.3,6.9,6.7,8.8,,0,0,PEDE2022,RA-190,A,Aluno-190,2009.0,13.0,Menina,2022,Escola Pública,,,Ametista,7.335,380.0,44.0,10.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,5.0,7.5,,Não,Não,7.25,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.2,9.4,10.0,8.8,,0,0,PEDE2022,RA-191,A,Aluno-191,2009.0,13.0,Menino,2019,Rede Decisão,Topázio,Topázio,Topázio,8.74,13.0,2.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,8.0,7.2,6.3,Não,Sim,8.5,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,2.7,3.6,8.8,7.5,,-2,1,PEDE2022,RA-192,B,Aluno-192,2007.0,15.0,Menino,2021,Escola Pública,,Quartzo,Quartzo,4.932,829.0,130.0,14.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não atendido,1.7,4.7,1.7,Não,Não,4.708,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.7,8.9,9.2,5.6,,0,0,PEDE2022,RA-193,B,Aluno-193,2010.0,12.0,Menino,2016,Rede Decisão,Topázio,Topázio,Topázio,8.155,95.0,16.0,2.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Sem limitações,5.0,6.3,8.7,Não,Sim,8.5,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,3.2,6.2,0.0,5.0,,-1,1,PEDE2022,RA-194,B,Aluno-194,2008.0,14.0,Menina,2022,Escola Pública,,,Quartzo,4.265,851.0,144.0,15.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Requer avaliação,3.7,5.8,0.0,Não,Não,3.75,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.3,9.2,8.8,5.0,,0,0,PEDE2022,RA-195,B,Aluno-195,2009.0,13.0,Menina,2017,Rede Decisão,Ametista,Ametista,Ametista,8.017,137.0,21.0,4.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Requer avaliação,6.8,6.3,5.8,Não,Não,8.25,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,5.1,9.1,9.2,7.5,,0,0,PEDE2022,RA-196,B,Aluno-196,2010.0,12.0,Menino,2018,Rede Decisão,Ametista,Topázio,Topázio,8.124,106.0,17.0,3.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,4.0,6.0,5.3,Não,Sim,8.625,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.3,9.7,8.8,4.4,,0,0,PEDE2022,RA-197,B,Aluno-197,2009.0,13.0,Menina,2021,Rede Decisão,,Topázio,Topázio,8.218,82.0,15.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Requer avaliação,6.0,7.5,8.3,Não,Não,8.292,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,4.6,6.2,0.0,5.0,,0,0,PEDE2022,RA-198,B,Aluno-198,2009.0,13.0,Menino,2017,Escola Pública,Ametista,Quartzo,Quartzo,5.554,782.0,117.0,11.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,5.2,5.8,2.8,Não,Não,5.958,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.5,7.1,8.3,7.5,,0,0,PEDE2022,RA-199,B,Aluno-199,2009.0,13.0,Menino,2022,Escola Pública,,,Ametista,7.564,287.0,34.0,5.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,5.7,7.8,9.0,Não,Não,6.458,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,5.5,5.6,7.9,4.4,,-2,1,PEDE2022,RA-200,B,Aluno-200,2007.0,15.0,Menino,2018,Escola JP II,Quartzo,Quartzo,Quartzo,5.705,759.0,109.0,9.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,4.7,5.0,6.8,Não,Não,4.917,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,6.5,7.3,7.9,7.5,,-2,1,PEDE2022,RA-201,B,Aluno-201,2007.0,15.0,Menina,2021,Escola Pública,,Ágata,Ametista,7.078,462.0,58.0,7.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,6.0,7.2,6.3,Não,Não,7.542,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,5.4,5.2,0.0,4.4,,-1,1,PEDE2022,RA-202,B,Aluno-202,2008.0,14.0,Menina,2017,Escola Pública,Ametista,Ametista,Quartzo,5.201,810.0,123.0,13.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,6.3,5.8,4.2,Sim,Não,6.917,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,2.8,4.3,8.8,7.5,,-1,1,PEDE2022,RA-203,B,Aluno-203,2008.0,14.0,Menina,2021,Escola Pública,,Ametista,Quartzo,5.669,766.0,113.0,10.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,2.3,3.5,2.5,Não,Não,6.875,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.4,6.7,7.9,4.4,,0,0,PEDE2022,RA-204,B,Aluno-204,2009.0,13.0,Menina,2019,Escola Pública,Ametista,Ametista,Ágata,6.943,509.0,64.0,8.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Requer avaliação,5.3,8.5,8.5,Não,Não,5.708,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,4.1,3.8,9.6,7.5,,-1,1,PEDE2022,RA-205,B,Aluno-205,2008.0,14.0,Menino,2020,Escola Pública,Ametista,Ametista,Quartzo,5.372,797.0,120.0,12.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não atendido,5.7,1.7,5.0,Não,Não,4.833,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,5.0,8.8,8.3,7.5,,0,0,PEDE2022,RA-206,B,Aluno-206,2010.0,12.0,Menina,2022,Escola Pública,,,Ametista,7.101,455.0,56.0,6.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,4.0,6.0,,Não,Não,5.167,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,2.5,Severa,5.8,4.8,0.0,7.5,,-3,1,PEDE2022,RA-207,C,Aluno-207,2006.0,16.0,Menino,2021,Escola Pública,,Ágata,Quartzo,4.936,827.0,129.0,5.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,5.3,4.0,8.0,Não,Não,5.708,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,6.1,7.1,7.5,7.5,,-1,1,PEDE2022,RA-208,C,Aluno-208,2008.0,14.0,Menino,2018,Escola Pública,Ametista,Ágata,Ágata,6.667,599.0,78.0,4.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Promovido de Fase,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,5.0,7.5,5.8,Não,Não,6.417,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,6.0,4.8,0.0,5.6,,-1,1,PEDE2022,RA-209,C,Aluno-209,2008.0,14.0,Menino,2019,Escola Pública,Quartzo,Quartzo,Quartzo,4.499,843.0,140.0,7.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Requer avaliação,5.0,5.2,7.8,Não,Não,3.75,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,3.4,5.1,0.0,7.5,,-1,1,PEDE2022,RA-210,C,Aluno-210,2008.0,14.0,Menino,2022,Escola Pública,,,Quartzo,4.44,844.0,141.0,8.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não atendido,2.7,5.3,2.3,Não,Não,4.417,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.6,8.8,9.2,7.5,,0,0,PEDE2022,RA-211,C,Aluno-211,2009.0,13.0,Menino,2021,Escola Pública,,Topázio,Topázio,8.465,39.0,10.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Promovido de Fase + Bolsa,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,6.7,7.5,8.5,Sim,Sim,8.458,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,6.2,8.4,9.6,7.5,,-1,1,PEDE2022,RA-212,C,Aluno-212,2008.0,14.0,Menino,2022,Escola Pública,,,Ametista,7.268,407.0,49.0,2.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,4.8,5.8,7.8,Não,Não,6.958,Fase 4 (9º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,3.5,8.7,9.6,7.5,,0,0,PEDE2022,RA-213,C,Aluno-213,2009.0,13.0,Menino,2022,Escola Pública,,,Ametista,7.209,425.0,51.0,3.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,5.0,2.0,,Não,Não,6.833,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,4.3,6.1,0.0,7.5,,-2,1,PEDE2022,RA-214,C,Aluno-214,2007.0,15.0,Menino,2022,Escola Pública,,,Quartzo,4.87,832.0,133.0,6.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,Não atendido,5.0,3.5,,Não,Não,5.125,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.8,5.8,6.7,7.5,,0,0,PEDE2022,RA-215,D,Aluno-215,2009.0,13.0,Menina,2021,Escola Pública,,Ágata,Ametista,7.172,442.0,53.0,3.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,5.7,7.7,10.0,Não,Não,6.542,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,7.0,8.5,7.9,7.5,,0,0,PEDE2022,RA-216,D,Aluno-216,2009.0,13.0,Menina,2018,Escola Pública,Ametista,Ágata,Ametista,7.502,310.0,35.0,1.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,5.3,6.5,9.2,Não,Não,5.583,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,7.1,8.5,7.9,7.5,,-2,1,PEDE2022,RA-217,D,Aluno-217,2007.0,15.0,Menina,2021,Escola Pública,,Ametista,Ametista,7.397,363.0,42.0,2.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,6.3,7.2,7.7,Sim,Não,7.292,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,5.0,Moderada,4.0,7.3,6.3,7.5,,-1,1,PEDE2022,RA-218,D,Aluno-218,2008.0,14.0,Menina,2022,Escola Pública,,,Ágata,6.1,709.0,99.0,6.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,5.0,7.0,0.0,Não,Não,6.125,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,2.5,Severa,3.5,6.9,8.8,7.5,,-3,1,PEDE2022,RA-219,D,Aluno-219,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Ágata,Quartzo,5.942,733.0,105.0,7.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,4.0,4.8,1.7,Não,Não,6.375,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,3,,10.0,Adequada,6.5,8.1,0.0,7.5,,0,0,PEDE2022,RA-220,D,Aluno-220,2009.0,13.0,Menina,2022,Escola Pública,,,Ágata,7.028,479.0,60.0,4.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,6.8,6.8,5.8,Sim,Não,7.833,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
